"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","SX52","SX52_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-09-12",,,,,,,,,,,,,,,,,,,,,"28.9",",,7","12.8",",,7","15.0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-09-13",,,,,,,,,,,,,,,,,,,,,"29.4",",,7","14.4",",,7","15.6",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-09-17",,,,,,,,,,,,,,,,,,,,,"28.9",",,7","13.3",",,7","13.3",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-09-18",,,,,,,,,,,,,,,,,,,,,"26.1",",,7","13.3",",,7","15.6",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-09-19",,,,,,,,,,,,,,,,,,,,,"28.3",",,7","15.0",",,7","15.0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-09-20",,,,,,,,,,,,,,,,,,,,,"27.8",",,7","15.0",",,7","15.0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-09-24",,,,,,,,,,,,,,,,,,,,,"31.1",",,7","13.9",",,7","16.1",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-09-25",,,,,,,,,,,,,,,,,,,,,"21.7",",,7","16.1",",,7","17.2",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-09-26",,,,,,,,,,,,,,,,,,,,,"25.6",",,7","15.0",",,7","15.6",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-09-27",,,,,,,,,,,,,,,,,,,,,"21.7",",,7","15.6",",,7","16.7",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-09-30",,,,,,,,,,,,,,,,,,,,,"22.8",",,7","16.1",",,7","21.7",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-10-01",,,,,,,,,,,,,,,,,,,,,"22.8",",,7","16.7",",,7","18.3",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-10-02",,,,,,,,,,,,,,,,,,,,,"25.6",",,7","7.8",",,7","7.8",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-10-03",,,,,,,,,,,,,,,,,,,,,"20.0",",,7","7.2",",,7","7.2",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-10-04",,,,,,,,,,,,,,,,,,,,,"25.6",",,7","7.2",",,7","11.7",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-10-08",,,,,,,,,,,,,,,,,,,,,"25.6",",,7","5.6",",,7","7.8",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-10-09",,,,,,,,,,,,,,,,,,,,,"21.1",",,7","3.9",",,7","3.9",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-10-10",,,,,,,,,,,,,,,,,,,,,"18.3",",,7","3.3",",,7","3.3",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-10-11",,,,,,,,,,,,,,,,,,,,,"17.8",",,7","3.3",",,7","5.0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-10-15",,,,,,,,,,,,,,,,,,,,,"26.7",",,7","2.2",",,7","2.2",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-10-16",,,,,,,,,,,,,,,,,,,,,"11.1",",,7","1.7",",,7","2.2",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-10-17",,,,,,,,,,,,,,,,,,,,,"12.8",",,7","0.6",",,7","0.6",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-10-18",,,,,,,,,,,,,,,,,,,,,"16.1",",,7","0.6",",,7","1.1",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-10-22",,,,,,,,,,,,,,,,,,,,,"26.1",",,7","0.6",",,7","7.8",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-10-23",,,,,,,,,,,,,,,,,,,,,"25.0",",,7","7.8",",,7","13.9",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-10-24",,,,,,,,,,,,,,,,,,,,,"20.0",",,7","2.2",",,7","2.2",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-10-25",,,,,,,,,,,,,,,,,,,,,"20.0",",,7","1.7",",,7","6.7",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-10-29",,,,,,,,,,,,,,,,,,,,,"17.2",",,7","-1.1",",,7","17.2",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-10-30",,,,,,,,,,,,,,,,,,,,,"25.6",",,7","17.2",",,7","17.2",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-10-31",,,,,,,,,,,,,,,,,,,,,"25.0",",,7","16.1",",,7","17.8",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-11-01",,,,,,,,,,,,,,,,,,,,,"23.9",",,7","8.3",",,7","8.3",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-11-05",,,,,,,,,,,,,,,,,,,,,"21.7",",,7","-0.6",",,7","19.4",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-11-06",,,,,,,,,,,,,,,,,,,,,"23.3",",,7","13.9",",,7","13.9",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-11-07",,,,,,,,,,,,,,,,,,,,,"20.0",",,7","7.2",",,7","8.9",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-11-08",,,,,,,,,,,,,,,,,,,,,"15.0",",,7","2.2",",,7","3.3",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-11-11",,,,,,,,,,,,,,,,,,,,,"16.1",",,7","1.7",",,7","8.3",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-11-12",,,,,,,,,,,,,,,,,,,,,"15.0",",,7","2.2",",,7","2.8",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-11-14",,,,,,,,,,,,,,,,,,,,,"15.0",",,7","-0.6",",,7","6.7",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-11-15",,,,,,,,,,,,,,,,,,,,,"8.9",",,7","6.7",",,7","8.3",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-11-18",,,,,,,,,,,,,,,,,,,,,"12.2",",,7","5.6",",,7","6.7",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-11-19",,,,,,,,,,,,,,,,,,,,,"13.9",",,7","6.1",",,7","12.2",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-11-20",,,,,,,,,,,,,,,,,,,,,"17.8",",,7","4.4",",,7","6.7",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-11-21",,,,,,,,,,,,,,,,,,,,,"8.9",",,7","0.0",",,7","0.0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-11-22",,,,,,,,,,,,,,,,,,,,,"3.3",",,7","0.0",",,7","1.7",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-11-25",,,,,,,,,,,,,,,,,,,,,"7.8",",,7","0.0",",,7","7.2",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-11-26",,,,,,,,,,,,,,,,,,,,,"10.0",",,7","3.9",",,7","3.9",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-11-27",,,,,,,,,,,,,,,,,,,,,"6.7",",,7","-0.6",",,7","0.0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-11-29",,,,,,,,,,,,,,,,,,,,,"6.7",",,7","-2.8",",,7","-1.7",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2024-12-10",,,,,,,,,,,,,,,,,,,,,"11.1",",,H","2.8",",,H","2.8",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-01-05",,,"   14",",,N","16.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-01-06",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-01-07",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-01-08",,,,,,,,,"5.8",",,N",,,"51.0",",,N","140.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-01-09",,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-01-10",,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-01-11",,,,,,,,,"0.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-01-12",,,,,,,,,"6.9",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-01-13",,,,,,,,,"3.6",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-01-14",,,,,,,,,"0.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-01-15",,,,,,,,,"1.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-01-17",,,"    2",",,N","3.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-01-18",,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-01-19",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-01-20",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-01-21",,,,,,,,,"0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-01-22",,,,,,,,,"4.1",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-01-23",,,,,,,,,"6.4",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-01-24",,,,,,,,,"0.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-01-25",,,,,,,,,"0.0","T,,N",,,"0.0","T,,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-01-26",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-01-28",,,,,,,,,"0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-01-29",,,,,,,,,"0.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-01-30",,,,,,,,,"1.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-01-31",,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-02-01",,,,,,,,,"0.0",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-02-02",,,,,,,,,"0.0",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-02-03",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-02-04",,,,,,,,,"1.8",",,N",,,"25.0",",,N","25.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-02-05",,,,,,,,,"3.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-02-06",,,,,,,,,"2.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-02-07",,,,,,,,,"1.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-02-08",,,,,,,,,"0.0","T,,N",,,,,"89.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-02-09",,,,,,,,,"4.1",",,N",,,"64.0",",,N","114.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-02-10",,,,,,,,,"16.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-02-11",,,,,,,,,"6.1",",,N",,,,,"241.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-02-12",,,,,,,,,"2.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-02-13",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-02-14",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-02-15",,,,,,,,,"0.0","T,,N",,,"0.0",",,N","76.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-02-16",,,,,,,,,"1.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-02-17",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-02-18",,,,,,,,,"0.0","T,,N",,,"0.0","T,,N","25.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-02-19",,,,,,,,,"0.0","T,,N",,,"0.0",",,N","25.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-02-20",,,,,,,,,"37.1",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-02-21",,,,,,,,,"31.2",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-02-22",,,,,,,,,"0.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-02-23",,,,,,,,,"0.0","T,,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-03-01",,,,,,,,,"3.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-03-02",,,,,,,,,"31.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-03-03",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-03-04",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-03-05",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-03-06",,,,,,,,,"0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-03-07",,,,,,,,,"6.9",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-03-08",,,,,,,,,"2.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-03-09",,,,,,,,,"0.5",",,N",,,"0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-03-10",,,,,,,,,"0.0","T,,N",,,"0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-03-11",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0028","DEXTER 0.3 ENE, MI US","42.333667755127","-83.875129699707","274.0","2018-03-12",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
