path_id,initial_T_C,initial_d18Owater_vsmow,max_T_C,total_d18Owater_shift
392,22.407554384553805,-3.4600992030464113,100.69186366628855,13.871532257646322
393,33.14957567257807,-3.9823787244968116,86.12920803017914,3.553074687719345
394,34.6421958564315,-4.720863234251738,82.63859651517123,10.293778504710644
395,17.63544365298003,-3.1312180534005165,87.67104146070778,13.686514254659414
396,20.98986572586,-3.444999187719077,108.11111229937524,7.812647384591401
397,21.763621809659526,-7.879589202813804,99.77801851462573,5.4979142332449555
398,17.52646235167049,-5.714577799197286,87.96021984424442,11.545649630017579
399,17.94784603174776,-7.694719318300486,63.19556619040668,1.5733824521303177
400,39.78091389639303,-3.212582376319915,74.23187510110438,7.5008906573057175
401,39.65135743259452,-2.4578047208487988,73.9943842543289,6.213642188347876
402,18.426686784951016,-4.744409777224064,73.83921604603529,3.835400977637619
403,37.63273954158649,-2.8858123989775777,63.70357643812895,2.2030055010691285
404,29.4075459393207,-4.498622820246965,89.8271165555343,12.205733031965792
405,24.886221477063373,-3.9900581389665604,74.64750532060862,7.8686279891990125
406,26.24506210326217,-4.932112420909107,105.49113233573735,7.709656615741551
407,32.662547528743744,-3.423496464267373,92.83816065173596,8.293113998603076
408,17.062568644760177,-2.579826272558421,116.88401377759874,10.189380078110844
409,23.482814504532143,-3.077152926940471,65.17033154144883,8.944953984580934
410,32.01968878041953,-7.571408902294934,116.87295509967953,8.602302307728678
411,22.92373120202683,-7.976621941663325,103.34393208380789,0.7338359081186354
412,35.78921495121904,-7.686808304861188,115.32027628272772,7.9122085412964225
413,20.379302066285163,-2.800638921558857,96.83045662008226,8.222779324278235
414,27.44872340466827,-4.542528986465186,69.65799008030444,8.799939051736146
415,21.901241815648973,-6.116944567766041,70.97644153051078,8.706469030119479
416,19.800582968164235,-2.2432052972726524,103.81101372186095,1.1517805885523558
417,38.76553160138428,-4.452837457880378,95.37153902929276,1.0869965702295303
418,23.043138444190845,-4.811543985269964,78.74894175678492,9.619325657375157
419,26.961409595096484,-5.696379970759153,106.3676639366895,11.624250293243676
420,15.699814298423007,-6.082680623047054,80.17789212986827,2.0427382523193955
421,28.68648670031689,-3.1496824682690203,111.34060146287084,10.969421012327075
422,31.106005513574928,-7.748483009170741,94.83170961029828,6.810301107820123
423,29.906588615849614,-5.817543831653893,84.94335908442736,13.849711476359516
424,23.048434392549098,-2.8604181981645525,115.95436711795628,6.987469363491982
425,37.27785781142302,-3.8123205290175974,87.76193048804998,7.871647491119802
426,30.656423685140908,-3.893081162124872,65.96077979542315,5.2955982885323465
427,22.5726228824351,-5.911909683607519,87.92696179356426,7.260920762550086
428,24.705116593977436,-4.671909023541957,119.0450314572081,1.039973090402782
429,19.01187731185928,-7.176538294646889,115.51637195516378,7.5386128183454275
430,36.56379743828438,-3.2904106620699167,86.1239258106798,13.454854011535645
431,38.82753034471534,-2.6788245704956353,112.1832429477945,7.389341954141855
432,29.091117086354643,-6.77542470023036,78.02125030662864,6.120232326444238
433,23.23868533479981,-3.3762622312642634,107.87835787050426,0.45173795195296407
434,39.91543046780862,-4.421822235453874,108.0306427180767,0.5282785296440125
435,20.870491894893348,-2.2539815455675125,83.21554176975042,0.662876115180552
436,30.31679913168773,-7.047869614325464,82.89538170676678,2.253426498733461
437,17.704463235568255,-4.8441543551161885,98.73093685135245,6.5673635066486895
438,27.175814248621464,-2.7610917948186398,111.70004725456238,11.282935647759587
439,17.4861455836799,-2.781763578299433,99.39796025399119,3.9283652254380286
440,19.029144067317247,-7.857868140563369,90.9795644134283,10.566975792869925
441,22.0748217694927,-2.14466183912009,68.92689500469714,7.305561407934874
442,29.59680839907378,-5.058654810767621,96.76595417317003,4.045260704588145
443,33.29269147128798,-5.664978061802685,62.518009138293564,0.2432808205485344
444,19.13802277762443,-5.494670240674168,89.90153955761343,9.356893417891115
445,36.66169408010319,-7.4424450770020485,104.37049329746515,0.9376635057851672
446,32.71435342961922,-7.029144738800824,105.23398676421493,11.70940997544676
447,34.00998840574175,-5.567501028999686,63.785624471493065,1.8948041815310717
448,18.67710271384567,-5.949113334994763,86.54891600366682,9.182293518446386
449,23.95142408553511,-5.508455280680209,90.04030195064843,11.731268203351647
450,31.833312035305426,-6.175685185473412,76.21458602137864,3.607071944978088
451,28.09556504129432,-4.6383167752064764,95.92812894377857,1.903933991678059
452,23.74504481907934,-7.064755096565932,104.15025757625699,10.688837799243629
453,21.013267539674416,-2.260521415155381,102.81466871034354,2.9679472665302455
454,16.454794907476753,-7.736200247891247,66.98957621119916,3.7515743891708553
455,20.915493553038687,-5.767053543590009,94.5072371000424,7.445636725053191
456,37.25194782949984,-2.224307951517403,107.88791923318058,6.6376361437141895
457,35.29568540165201,-4.127434905618429,73.90942779835314,5.228211309760809
458,33.687908054562286,-7.632424314040691,103.49134953226894,10.85489899944514
459,18.87279314454645,-5.540324429050088,110.28139187023044,7.814855581149459
460,18.118552215164527,-5.444569195620716,67.13031424675137,2.1733126961626112
461,39.36814521206543,-4.951051491778344,117.53702379763126,13.85185827780515
462,25.903249902185053,-5.30240053543821,104.86587506253272,3.422250024974346
463,26.60041567054577,-4.260431698989123,108.65336872637272,1.8252991707995534
464,19.132452030899003,-7.160132413730025,71.39506340492517,2.977535895537585
465,29.623413933441043,-2.5523215951398015,61.55812664888799,5.320059476885945
466,21.76945048617199,-4.583340351469815,111.82693753391504,5.034696363378316
467,20.752423009835184,-4.710316556505859,115.1507919235155,4.237268685363233
468,32.28019578731619,-7.299034264869988,68.25767927337438,0.6215959908440709
469,22.071309990715235,-3.4278300059959292,88.65891731344163,13.086966938804835
470,35.259951654588804,-5.129783319775015,87.77769001666456,7.962038418278098
471,17.347915177233517,-3.3081865119747818,102.01071666553617,3.0912384311668575
472,35.55075177922845,-7.723840708378702,63.93449407070875,12.29145645396784
473,25.68570701754652,-3.080931993201375,103.98239959962666,6.542043288704008
474,33.897181493230164,-6.383549315389246,83.75589542090893,7.592897405382246
475,31.55963766388595,-6.30289751291275,87.68927068915218,10.981574434787035
476,26.113184923306108,-4.140670643188059,103.5179617954418,9.07018381357193
477,30.678654611110687,-2.3112869733013213,88.20015882141888,2.0285040587186813
478,15.011633726535365,-7.958009273279458,119.97143865097314,4.502923280000687
479,20.43108785059303,-5.890293967910111,110.75614750385284,13.31477815657854
480,32.62180614168756,-5.485725650563836,109.69243822619319,2.6347788739949465
481,20.37916220491752,-5.252739217597991,105.69866065867245,10.505659478716552
482,35.34834303194657,-3.7298445240594447,66.72638950869441,6.428218653891236
483,22.69409685744904,-2.4809116539545357,110.33862115815282,1.9791106851771474
484,32.193567141657695,-4.23733579646796,108.8310314482078,2.872703064698726
485,38.31702697556466,-2.586909329984337,119.48473165277392,9.454108994454145
486,17.894491620827466,-3.456025044899434,62.89887148886919,1.932422947138548
487,18.192642197245732,-7.172849806025624,104.80727474670857,5.817611811216921
488,31.955596435582265,-7.080470731947571,85.15881129540503,6.3174584452062845
489,25.72371489717625,-6.852126878686249,94.9286338314414,8.721251975744963
490,35.86002444848418,-5.400889156386256,109.84404373448342,3.516440163832158
491,39.28595167002641,-7.476684188935906,60.81183764152229,6.498148492071778
492,16.762224442791194,-6.657319993712008,60.69130579009652,2.317129206843674
493,26.494629830121994,-4.567107922863215,119.78674243669957,12.009290348738432
494,32.53962796065025,-5.598984929732978,105.94138002488762,2.191726562101394
495,17.173504198435694,-4.607207715976983,78.87975663878024,1.2366428719833493
496,39.8236004030332,-3.022256727796048,108.72070466168225,12.507848806679249
497,21.32747485069558,-4.1473170830868185,119.47315304540098,4.208687117323279
498,16.238460891181603,-5.651007489766926,72.04557557590306,10.529213394969702
499,32.1581236703787,-3.7425208715721965,98.76223321538419,5.622493071947247
500,34.67318381648511,-7.347055561374873,86.25304373446852,6.279813485220075
