Age_Ma,MAT_model_C,MAT_lower95_C,MAT_lower80_C,MAT_median_C,MAT_upper80_C,MAT_upper95_C,simulation_support_n,simulation_support_fraction,retained_for_plot,model_target,proxy_basis,uncertainty_scope,extrapolated
53.872,17.475850153683552,15.52248930282236,16.180596771147783,17.445515703345432,18.72330090027137,19.417611130568005,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
53.882,17.45974185562343,15.515603230773454,16.17201645767534,17.431690181075425,18.701693195782166,19.39036325071756,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
53.891999999999996,17.443706270312077,15.509016702614987,16.171368032199048,17.41454535333778,18.68281764992007,19.36931998305428,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
53.902,17.427742594076744,15.500331451039907,16.158309930685576,17.396331720009144,18.66527924303544,19.36201421144634,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
53.912,17.41185002324473,15.478695927697592,16.143373220900106,17.377293170567047,18.644950837130267,19.338831024419672,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
53.922,17.396027754143287,15.477378710911877,16.137328665273124,17.36030333081382,18.623052611990133,19.311740603779757,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
53.932,17.380274983099678,15.477924188527766,16.121289717700602,17.343760415833465,18.600237853008842,19.281865970503862,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
53.942,17.364590906441176,15.467539538555867,16.112381948488757,17.328973352201388,18.58008291910508,19.256327990776473,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
53.952,17.348974720495054,15.470857639274769,16.098533040752596,17.309834473180892,18.562735298011454,19.243438833415993,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
53.961999999999996,17.333425621588567,15.466871178435154,16.090971107106387,17.29331740694766,18.542966732403272,19.212166250794148,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
53.972,17.317942806048986,15.459042147773145,16.084259705314118,17.280970244071373,18.517619552197853,19.194404412761784,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
53.982,17.30252547020359,15.453087279308113,16.07110541291127,17.264280135090274,18.499333715070282,19.17002094465083,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
53.992,17.287172810379637,15.447568308621857,16.060310436485842,17.25054580048186,18.478952295535304,19.145562475927438,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.001999999999995,17.271884022904395,15.435092423767157,16.050881391484133,17.23851963110095,18.456945506589555,19.125045400837692,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.012,17.25665830410512,15.433896798260916,16.03730522678673,17.222447560318386,18.441819532163812,19.106148983882257,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.022,17.241494850309103,15.430646963847918,16.026694480308084,17.207629044467517,18.428607145746586,19.088507095546234,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.032,17.226392857843592,15.427695011754851,16.017882426706095,17.19743515772823,18.40862528608296,19.068648235393763,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.042,17.211351523035866,15.421607792382222,16.010106050240104,17.18174919451239,18.386174311199156,19.050032168636644,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.052,17.196370042213193,15.40544025843984,16.000694126173514,17.17069428299988,18.362052571668904,19.031450239003334,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.062,17.181447611702833,15.398996208750713,15.991405197582644,17.15235603549879,18.351062760755564,19.013239181452867,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.071999999999996,17.166583427832055,15.38204564674235,15.976482053798911,17.140184239132637,18.336762833404972,18.99558965716157,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.082,17.15177668692812,15.370071657541274,15.96933820625907,17.124077277291676,18.321001573298094,18.975586742451313,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.092,17.137026585318317,15.361598734091444,15.957658047202269,17.10642842472364,18.297003478030156,18.957103695558523,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.102,17.122332319329896,15.349549450594543,15.945872282477682,17.089530446110402,18.28048034634968,18.93864975214161,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.112,17.107693085290116,15.335889587070364,15.933042532788118,17.078881435736154,18.27165438470315,18.92022364850815,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.122,17.09310807952627,15.323573773634019,15.915215102696106,17.06432964963957,18.255162385443743,18.90182412096575,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.132,17.07857649836561,15.307359267602287,15.906223270197412,17.05205939250021,18.23865445505482,18.88344990582198,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.141999999999996,17.06409753813541,15.29122693610899,15.893470371974884,17.04007409151316,18.221970460159476,18.865099739384434,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.152,17.049670395162916,15.275952980743082,15.882810585517902,17.027255561051707,18.201675927760622,18.846754388143395,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.162,17.03529426577543,15.27090505077348,15.872509859697027,17.01466283676188,18.181407872005828,18.828187688766118,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.172,17.020968346300197,15.264747850922664,15.857385153243921,17.00376581849691,18.16697515138285,18.8049123800308,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.182,17.00669183306448,15.245171062830213,15.841433332522858,16.987439008998894,18.150668802384875,18.778490502736542,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.192,16.99246392239557,15.22369447069013,15.825137584164207,16.976758120845872,18.13435113107855,18.771748852931132,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.202,16.978283810620713,15.202285929528593,15.81332327375677,16.962402459933244,18.116009342839103,18.753890464676736,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.211999999999996,16.964150694067186,15.186955550764479,15.799744661044212,16.95081705133009,18.09982496623465,18.736435313604748,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.222,16.950063769062247,15.173852208863726,15.784634519468234,16.934009208804582,18.085053038535204,18.714656389153244,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.232,16.936022231933176,15.160821829923991,15.771639373381891,16.91757398753213,18.07099286149371,18.693005650641055,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.242,16.92202527900724,15.147857830455061,15.754745161507566,16.90447775797807,18.058624680871606,18.671694879570857,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.251999999999995,16.9080721066117,15.1349593452071,15.746356394163984,16.892101104892888,18.035390837422142,18.661038903161867,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.262,16.894161911073816,15.122125508930244,15.732765035608264,16.878033554272346,18.03106960578007,18.645529107279476,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.272,16.88029388872087,15.109355456374677,15.717129970230681,16.862770796985725,18.02153740731864,18.627507873994332,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.282,16.866467235880126,15.089391809547632,15.705088812840033,16.846711513164795,18.00857431933215,18.609349877626617,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.292,16.85268114887884,15.068514083909893,15.696291129756952,16.832483024318385,17.991627787031454,18.59658780862503,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.302,16.838934824044298,15.047799474055356,15.68563631700856,16.817154701704638,17.97049467599148,18.583326743984827,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.312,16.825227457703757,15.042757927995845,15.670622552506002,16.802181812095576,17.953739738668993,18.57196146423142,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.321999999999996,16.81155824618449,15.031834111682151,15.660059888839719,16.78594132197213,17.941794956793185,18.56058078602625,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.332,16.797926385813746,15.017467586576307,15.646725703960307,16.772280517885577,17.93078780294814,18.548674147778588,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.342,16.784331072918818,15.002231251486135,15.638623783618407,16.758363460047867,17.915920168483648,18.528842396891967,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.352,16.770771503826964,14.98711974490837,15.623589148956269,16.745996548173473,17.904230266826637,18.509853569170286,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.362,16.757246874865437,14.975809404492772,15.610751592127466,16.729982343102748,17.89141605864911,18.489084380310427,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.372,16.743756382361525,14.95856519399371,15.603775667093952,16.716777911624902,17.875857128112507,18.47456441866525,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.382,16.73029922264249,14.947469018027244,15.598483670928724,16.70377197758853,17.862093189438156,18.459951415525705,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.391999999999996,16.716874592035598,14.926995353151206,15.590200739364807,16.690001224901806,17.85097070513639,18.445094172745403,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.402,16.703481686868102,14.912059615044132,15.577660789698966,16.673160721222253,17.847469166977973,18.42971866882004,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.412,16.690119703467293,14.897176467893338,15.567323688069255,16.658631523586564,17.83843169322141,18.414561001301653,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.422,16.67678783816043,14.882460138905152,15.555373830197325,16.64752450547512,17.82030577758947,18.399475339059183,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.432,16.663485287274767,14.869441902786008,15.546508471848718,16.6358449734786,17.795978399207176,18.383310918521858,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.442,16.65021124713759,14.865304396949284,15.53548780596596,16.62309075259649,17.786274647324852,18.369811782202905,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.452,16.636964914076163,14.855795046820013,15.523134923105074,16.612882461172177,17.775409064234594,18.353573655379762,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.461999999999996,16.623745484417757,14.848223855271094,15.510577868220865,16.60082163336876,17.764324336629677,18.33806930388041,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.472,16.610552154489618,14.83307164181217,15.498632322607824,16.587980118663108,17.745102793345545,18.323674094260152,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.482,16.59738412061903,14.825578919122131,15.484809409886468,16.569999274391854,17.725022651617962,18.30667213962332,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.492,16.584240579133265,14.818284070923225,15.47031131179731,16.552535436848796,17.70971224854871,18.290414127203267,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.501999999999995,16.57112072635958,14.809640892653928,15.455131132131879,16.53698464971214,17.697740335087914,18.277674077432422,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.512,16.558023758625243,14.79329459504724,15.444906085797703,16.530279287041267,17.68584828012198,18.25893213986238,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.522,16.544948872257528,14.777019491058931,15.431373782149112,16.520566960986358,17.67178463054701,18.247718804894333,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.532,16.5318952635837,14.767473925080383,15.416764697946828,16.504841352971695,17.658793389640916,18.229059920184145,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.542,16.51886212893102,14.76411964926863,15.406257786673766,16.490072823448724,17.64232229530975,18.213305758048374,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.552,16.505848664626768,14.7576878680254,15.394983710852303,16.480976378405565,17.62885393419466,18.19506620756576,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.562,16.492854066998206,14.741143296490677,15.384429996431487,16.465450785694067,17.613406918744968,18.191560937301404,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.571999999999996,16.479877532177124,14.725671415349082,15.366936738659282,16.451419321680937,17.597984333922398,18.188080186442637,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.582,16.46691824869636,14.72176179140567,15.354105321726776,16.44158386385197,17.588538064868523,18.18357139289954,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.592,16.45397539521746,14.716721929363729,15.337365711179148,16.427658165415657,17.575356807660384,18.17454711810574,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.602,16.441048149742223,14.701490440808247,15.321142240398006,16.417738364267286,17.564282618823036,18.16527757332974,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.612,16.42813569027246,14.684496007594165,15.31122026821119,16.40809991056184,17.550466504559413,18.147271820198085,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.622,16.415237194809997,14.667140677705394,15.297854778078358,16.39259167895441,17.536407875242187,18.13061867676135,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.632,16.40235184135664,14.648483554030143,15.286776160478217,16.381787626284456,17.525431288288093,18.111013101128083,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.641999999999996,16.389478807914195,14.623251434595899,15.269729204976311,16.364906440068005,17.514258991210387,18.09900781881058,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.652,16.376617272484474,14.615639637870267,15.25323312170217,16.349829351303423,17.504933732092184,18.08923597348029,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.662,16.363766413069303,14.598649831554983,15.237237426772564,16.336079845933597,17.49265314149389,18.071658290480006,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.672,16.350925407670488,14.58219511541856,15.223250405648207,16.329179225640225,17.476421370775764,18.054108866616886,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.682,16.338093434289828,14.572599631775747,15.20772908114525,16.311109341773005,17.460769373398843,18.046040421040264,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.692,16.325269670929156,14.548064453456405,15.193554598216327,16.29638892818658,17.445022803236085,18.03050501132634,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.702,16.312453295590277,14.530960306411256,15.17925445204017,16.286465208122593,17.430770331379108,18.014945917891968,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.711999999999996,16.299643486275002,14.514020067097917,15.165341324610981,16.27933933015722,17.419906202609226,18.009081116965863,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.722,16.28683942098514,14.505940584013608,15.148938198559351,16.26635859606082,17.406087793848844,18.008244350092518,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.732,16.27404027772251,14.506251498057907,15.132536567823216,16.253850300992767,17.396886961785167,18.004815145908044,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.742,16.26124523448893,14.50130809389492,15.116459229906155,16.23937995470427,17.386462589902315,17.991597940272996,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.751999999999995,16.248453469286197,14.483445404511638,15.099542021336024,16.225135077660447,17.37549565368589,17.98102695393009,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.762,16.235664160116126,14.465690421891827,15.08653569260298,16.213908854195168,17.358683376831657,17.976503265996833,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.772,16.222876484980546,14.44804125178551,15.069384064287906,16.201516076104006,17.345130170051224,17.972213352912703,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.782,16.210089621881256,14.43081217145727,15.054226114786726,16.185501745678792,17.327185938274894,17.967589047140045,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.792,16.19730274882006,14.4138206474771,15.03944426835766,16.1702271630647,17.309270725948117,17.95569293475695,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.802,16.184515043798793,14.396425748253913,15.024002279969418,16.154383756947368,17.294993648427944,17.942536653455516,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.812,16.171725684819258,14.378895033185762,15.007622087279348,16.1407148735584,17.28608579202133,17.935463024251302,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.821999999999996,16.158933849883265,14.361458022465605,14.993456837362764,16.129051021248344,17.273939226705583,17.93380697365065,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.832,16.146138716992617,14.344132315108766,14.97868236633627,16.11843184529083,17.264118878138355,17.917290227037373,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.842,16.13333946414915,14.3220576384281,14.964597980274428,16.10828804034707,17.257206857232294,17.900673600067595,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.852,16.12053526935466,14.299991159580074,14.952084190723207,16.09344160872242,17.243363891834967,17.884097478055047,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.862,16.107725310610952,14.28094477527459,14.93270027532759,16.079649006244402,17.226911961602003,17.867561715479905,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.872,16.09490876591986,14.268181370023125,14.915180125324207,16.068540672936848,17.218928539201222,17.855737166708103,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.882,16.082084813283192,14.25204592845124,14.90004799889959,16.057627280371896,17.208580466326623,17.842411338686215,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
54.891999999999996,16.06925263070275,14.23023665186141,14.886206053175485,16.04722009809001,17.20341744663804,17.826008610985408,2000,1,TRUE,mean annual air temperature,Wing et al. (2000) aggregate leaf-margin analysis,Monte Carlo propagation of published MAT error and uniform sampling within each aggregate age interval,FALSE
